model_name,overall_mae,overall_mase,overall_mape,overall_fast_mae,overall_fast_mase,overall_fast_mape,overall_medium_mae,overall_medium_mase,overall_medium_mape,overall_long_mae,overall_long_mase,overall_long_mape,cold_start_mae,cold_start_mase,cold_start_mape,cold_start_fast_mae,cold_start_fast_mase,cold_start_fast_mape,cold_start_medium_mae,cold_start_medium_mase,cold_start_medium_mape,cold_start_long_mae,cold_start_long_mase,cold_start_long_mape,warm_state_mae,warm_state_mase,warm_state_mape,warm_state_fast_mae,warm_state_fast_mase,warm_state_fast_mape,warm_state_medium_mae,warm_state_medium_mase,warm_state_medium_mape,warm_state_long_mae,warm_state_long_mase,warm_state_long_mape
Quantity Baseline,11.71563639222922,0.8996327286995045,1.100133487350345,7.580066666809306,0.9712064086329755,2.337149810944305,8.826862136404154,0.8880672150068766,0.6952015798100115,19.439665294001106,0.882481663417461,0.46161179633765365,14.89504081815927,0.9452773220837472,1.2630111996451792,10.102932473582326,0.9964112549648627,3.1700829453485,11.214019681506407,0.9480954046642898,0.8733131829154511,21.587071974924367,0.9302048905602297,0.5017790174981624,10.708248593943233,0.8808860641742674,1.0485260168944426,6.982119833576483,0.9628535670534072,2.13973553362738,8.105199520725431,0.8651559877946458,0.6413565851034322,18.527154991330384,0.8606205941095358,0.44454329996748365
Mean Interval Baseline,10.679494696455846,0.8200683798344092,1.061575601223223,7.501781493560183,0.961176013742993,2.3645625647471618,7.855139830168505,0.7903026063698261,0.6248737830108316,17.411141649001227,0.790394948268432,0.40240594782594613,14.115826212999696,0.8958263736582958,1.249124854250186,10.194178496753603,1.0054104801597636,3.237732016433733,10.710644065582338,0.9055372389188951,0.8391262945135769,19.99510986066452,0.8616059186389208,0.45907894510266845,9.590700074293489,0.7889538580472211,1.0021510034790255,6.863653909626467,0.9465167896608137,2.1576118394608845,6.99189112677296,0.746320489565749,0.5601030148711095,16.313120656581365,0.7577746069386914,0.37832355376540205
EMA Interval Baseline,11.102530558844485,0.8525529068781872,1.0704568350638224,7.4407360013540265,0.9533544765646492,2.3309854819603597,8.200591303067371,0.8250583465996487,0.6477153493473647,18.39502970897723,0.8350594606791544,0.4331218657313003,14.176171040585901,0.8996560104964003,1.2443257010290327,10.13209805216243,0.9992877376921073,3.2132623724630167,10.674015285126396,0.9024404387156633,0.8361443841086489,20.229426245980708,0.8717028066195,0.4643900262844958,10.128653850247277,0.8332072184590863,1.015366840017364,6.802853712473068,0.9381322749142781,2.1218761939061697,7.452849444036139,0.7955235779393577,0.5907512874761067,17.615528669854317,0.8182738664677714,0.41983490015378516
CatBoost Regressor,13.289726411079188,1.020505624670903,0.6529910424067522,2.1716598291041778,0.27824688569455164,0.8785548405324334,6.001664145147412,0.603825128389164,0.39990056631054277,33.42510861091265,1.5173638537886762,0.772717151207788,16.483940738751976,1.0461129680099972,0.6902838081535891,2.4071607589379793,0.23740850282701026,1.0106300289543757,6.243288889455251,0.5278422612228727,0.4082302782586675,35.55480346902082,1.5320860609632012,0.7845343025764597,12.277646125675878,1.0099884475121665,0.6411749057519411,2.115843528911174,0.29178065368371714,0.8472515740433829,5.928618465633021,0.6328258486144264,0.3973824075385475,32.52012469853466,1.5106199009867183,0.7676956187389142
